shipment_id,shipment_date,transport_mode,region,distance_km,shipment_volume,transportation_cost,fuel_cost,delivery_time_days,delay_days,delivery_status
SHP00383,2026-01-18,Rail,West,714.0714258101895,60.453507409185534,1313.2682302886492,136.11349624472427,5.949513760513913,2.364966241729472,Delayed
SHP00384,2026-01-19,Sea,South,547.6788918841082,154.6784414317425,1817.0838764663292,175.02903940550607,10.498539351006778,-1.1221811337226308,On-Time
SHP00385,2026-01-20,Air,West,355.6314341633716,137.7562647462364,2572.7810788918496,69.59664228374812,3.16008404069572,-1.4824408667766864,On-Time
SHP00386,2026-01-21,Air,West,708.9073735055417,23.52050331988526,3342.14783826839,208.83082064587447,2.6953009143553333,5.281386723579852,Delayed
SHP00387,2026-01-22,Road,East,741.3441266498648,186.9137978098215,2647.23872569887,140.5604640854451,2.601722505192159,-0.1850655768619449,On-Time
SHP00388,2026-01-23,Road,East,700.8457172305895,63.95237000941946,1920.4461885263884,206.3187162677173,6.808919324287109,1.1235857605351356,Delayed
SHP00389,2026-01-24,Air,West,973.5315833044043,59.030236148134534,5110.733681148229,314.7586109283212,5.394084616034377,2.1209123909890746,Delayed
SHP00390,2026-01-25,Air,West,560.3969765877232,218.71726224314986,4512.916871263202,138.86618002646813,7.099812114720277,-2.0,On-Time
SHP00391,2026-01-26,Sea,South,1425.1372481964327,76.3223351965409,2037.9491375220375,383.0220300656234,10.60126392846117,0.4536825957537358,Delayed
SHP00392,2026-01-27,Road,South,466.1019839928692,42.17530903117694,1305.7625370046194,115.71545524455163,1.884351830093757,-2.0,On-Time
SHP00393,2026-01-28,Road,East,502.02238251529417,52.242423483278344,1010.7977477332759,116.00888288248242,5.716718278244261,0.17305637808149482,Delayed
SHP00394,2026-01-29,Air,North,538.6619531224804,115.37146576560986,3373.5265000090567,170.51601504516094,3.09789686326471,3.9328097545912213,Delayed
SHP00395,2026-01-30,Road,West,591.4257031883989,149.1137716096047,2183.0625450669695,133.80440985835563,5.960452354274441,-1.99617081680486,On-Time
SHP00396,2026-01-31,Sea,South,422.30040002384817,118.88472397587907,1463.218105985231,127.91495254771925,11.296916191241428,-2.0,On-Time
SHP00397,2026-02-01,Sea,East,154.80716587171685,51.805969346655004,173.13452270558594,33.29182338349805,8.31234677371592,5.219214442166482,Delayed
SHP00398,2026-02-02,Road,South,412.28854075847954,69.55845627180506,1327.5321789552304,91.72395302450353,4.315351478304936,-2.0,On-Time
SHP00399,2026-02-03,Air,West,957.6882880239187,39.534245495364985,4593.704692495694,227.16212735607368,4.5008911281517685,-2.0,On-Time
SHP00400,2026-02-04,Air,West,280.85125433827704,27.867394534450693,1654.534290737563,78.6823280716048,0.5,4.547578923475449,Delayed
SHP00401,2026-02-05,Road,Central,938.229662121463,173.34792284085327,3307.7948325966704,241.36126400599966,7.805757507496983,-2.0,On-Time
SHP00402,2026-02-06,Sea,North,1854.7843829224819,70.59010878110902,2094.6999123271903,568.815291494392,14.449680465586995,4.612285524321561,Delayed
SHP00403,2026-02-07,Rail,Central,1325.950108291579,89.83969854477586,2177.301152923579,286.81154894389766,9.583393354636735,1.1852270704266359,Delayed
SHP00404,2026-02-08,Air,East,742.7608912912987,66.81481172571972,3911.5169977983587,135.0445432983357,1.4202604211979701,3.7098926916835917,Delayed
SHP00405,2026-02-09,Road,South,491.98938000559485,88.07958438146413,1850.2819627900153,153.5079533450019,4.213291729509075,0.965165840238127,Delayed
SHP00406,2026-02-10,Sea,East,517.1887542401917,123.19706766127238,1460.0681216988041,165.33510098322654,11.319898971734993,3.1992559118218935,Delayed
SHP00407,2026-02-11,Road,West,729.856429913531,187.62279808497513,2622.849746221007,138.7541938989194,4.7790224692568914,-1.7961220564519182,On-Time
SHP00408,2026-02-12,Road,Central,961.3383304998284,140.8956768462381,2766.6941427451025,272.87999845503083,7.805814282412593,-1.0340069100583344,On-Time
SHP00409,2026-02-13,Sea,Central,1076.854123880182,64.73063845265763,1517.413443782944,263.0702432302742,10.518985465284693,-2.0,On-Time
SHP00410,2026-02-14,Road,Central,1683.89577094077,50.36820886603472,3469.9884229062573,530.3636199488893,8.659709915979509,2.929453694394628,Delayed
SHP00411,2026-02-15,Road,East,1966.1101405658824,95.9651105991133,4201.105992472639,646.1630300527544,8.032384928565182,1.5489233582883757,Delayed
SHP00412,2026-02-16,Sea,West,859.5112989557388,105.28936379406696,1522.006475345757,279.0580838247751,10.167258800880507,-2.0,On-Time
SHP00413,2026-02-17,Sea,South,428.5889977632167,58.00053187409486,702.4991537961943,133.77322180037984,9.201838042940814,-2.0,On-Time
SHP00414,2026-02-18,Rail,South,958.1998169149095,48.8572402193052,1711.8733796304023,216.30295241930284,5.884291914102224,1.2045328715628587,Delayed
SHP00415,2026-02-19,Rail,East,301.8506964053821,94.53463764416524,993.2816599457722,95.99493258658914,6.298492685983225,4.689886336930476,Delayed
SHP00416,2026-02-20,Road,Central,351.9955489744314,110.22266224279959,1445.6541555086308,95.282147144153,0.5,0.15509769354419167,Delayed
SHP00417,2026-02-21,Road,North,1238.1699480881723,39.09412330864808,2467.470955549302,233.9752720140238,5.3525653168133385,-1.146115096304292,On-Time
SHP00418,2026-02-22,Road,East,901.060010894176,44.08985190319739,1733.7332477077875,232.18478722239072,6.135225317213459,-1.8426857003699202,On-Time
SHP00419,2026-02-23,Rail,East,797.2745718876317,76.0818796876219,1435.8722280434608,271.20637643138093,8.880998838451896,3.623371769415806,Delayed
SHP00420,2026-02-24,Air,West,1662.9528997517423,44.09212892583818,8020.245720182527,550.3311295917673,6.905378483799747,-1.448119561025687,On-Time
SHP00421,2026-02-25,Air,South,867.579818243428,97.8683742579043,4505.662999890052,171.2471797582634,2.1370375102707473,-0.42794775004420504,On-Time
SHP00422,2026-02-26,Air,East,751.0253322319027,96.17718785061513,4004.485152574528,230.19041833315657,5.429391567099289,3.104337269796948,Delayed
SHP00423,2026-02-27,Road,East,626.3803364133643,96.34638642641052,1698.3738308884508,198.55303765233492,3.1161912091230297,2.093704012090792,Delayed
SHP00424,2026-02-28,Road,Central,468.3694420916574,45.12800957747033,1190.497338350057,105.9151884100006,5.01020739743197,-0.3322733249666969,On-Time
SHP00425,2026-03-01,Road,Central,870.5075021615838,41.33698708953489,2180.4309087970737,226.482946204435,3.5580636032761466,-1.2474423531233632,On-Time
SHP00426,2026-03-02,Rail,North,608.1077788432856,82.07708578030076,1366.441887625288,182.96014082932422,5.533625300042425,4.163945724363453,Delayed
SHP00427,2026-03-03,Road,West,262.6546319793362,54.30734972184869,917.2514541407531,66.88160147017685,2.1176256002142377,-2.0,On-Time
SHP00428,2026-03-04,Sea,North,748.0129763554395,41.09650204516598,882.666609701175,148.98584077484801,9.573931716617615,-0.02571296281846025,On-Time
SHP00429,2026-03-05,Road,Central,643.4237863942786,54.3939617537266,1584.0718028206734,193.02714595305187,4.347240581384969,-2.0,On-Time
SHP00430,2026-03-06,Road,South,1238.4015061716327,29.899218325254125,2652.6740036631145,414.8379746078246,6.967760942552908,3.472167944842588,Delayed
SHP00431,2026-03-07,Road,Central,91.09729865794411,109.2748775316447,1059.610565983183,26.502245107901697,3.3394083911094743,-0.6872146897075151,On-Time
SHP00432,2026-03-08,Air,West,941.9401997567852,98.55078660024404,5346.90270401681,293.4578213416625,2.161951903211612,-1.2490644967891393,On-Time
SHP00433,2026-03-09,Rail,Central,654.7220437733159,78.88899009425657,1605.7003301278853,157.73670267800267,7.222625280118179,2.1541561634618183,Delayed
SHP00434,2026-03-10,Road,West,220.75818290776562,14.175540287058613,497.82159971370703,46.61169991342585,0.566242191396225,-2.0,On-Time
SHP00435,2026-03-11,Road,West,717.3578114791721,60.67456517921719,1760.77240075743,207.51118628599286,3.560893675172163,2.0884534530471015,Delayed
SHP00436,2026-03-12,Air,West,480.8075933257517,85.23926678525284,3090.18677489145,113.33649718777463,2.5014174649525103,-0.40135698016876575,On-Time
SHP00437,2026-03-13,Road,West,459.1660044229172,29.271179857746127,1081.2670832015044,149.78568940429028,3.3247154248716644,-2.0,On-Time
SHP00438,2026-03-14,Air,West,909.8708948356534,46.73400351802321,4679.629288945385,182.7446289765424,1.5881454902207346,-1.9756574256545467,On-Time
SHP00439,2026-03-15,Air,South,1027.2243672565548,58.66430921928618,5392.260227427787,260.5953468029772,6.517578922893479,-1.210500248904344,On-Time
SHP00440,2026-03-16,Road,North,905.2755468892643,109.00149107535412,2470.875007829892,224.00472367168177,8.164069586933328,-0.6101091886593459,On-Time
SHP00441,2026-03-17,Road,East,618.2053350807182,78.75828034402755,1795.6291507877656,209.8616427807405,8.08000961574817,-2.0,On-Time
SHP00442,2026-03-18,Sea,North,847.3243968427645,55.66847587249738,1354.940391823424,174.5767163665174,11.451673284759433,1.2362899739201152,Delayed
SHP00443,2026-03-19,Road,West,906.6732615422118,36.698625586372934,2040.7258813203425,164.71892207900893,4.701206478049964,-2.0,On-Time
SHP00444,2026-03-20,Road,South,1475.8544118143925,132.7568641312469,3832.666464253957,325.38824311714666,6.835245743537884,-2.0,On-Time
SHP00445,2026-03-21,Air,Central,580.6118370853314,28.972735459150606,2644.514076480536,185.47474793506674,2.318009850280835,5.299049071993807,Delayed
SHP00446,2026-03-22,Sea,South,799.562742396888,11.620447583185513,685.3075395984133,172.3735009293883,12.327479549744297,0.9948188727474174,Delayed
SHP00447,2026-03-23,Sea,West,1196.5775728234016,129.16906504042055,2035.982282723248,264.3829422067805,10.963086778653203,5.523728979113937,Delayed
SHP00448,2026-03-24,Air,South,1102.6248292816776,67.77236620382092,5686.153781918418,222.8215092906721,6.630719161047631,-2.0,On-Time
SHP00449,2026-03-25,Road,South,122.12683693389656,58.509231190420124,502.59591993534184,36.836403938908596,4.9611375707815135,1.6994867857199956,Delayed
SHP00450,2026-03-26,Road,West,485.9827364664118,125.12075113573685,2104.218940802262,93.19186117104827,4.867959172398481,2.73652174715815,Delayed
SHP00451,2026-03-27,Air,South,876.8569297497199,57.67482189355143,4524.229876133953,207.20603751980832,1.8482599251627678,0.02663435456686014,Delayed
SHP00452,2026-03-28,Rail,East,377.85714591979814,136.44031840495384,1718.0856560518046,86.1607939019494,6.196715656425175,-2.0,On-Time
SHP00453,2026-03-29,Road,East,385.35202103565825,88.8575180110149,1265.0638203655542,105.7317908447003,4.315108066545995,-0.16120283555573656,On-Time
SHP00454,2026-03-30,Sea,South,663.7315782200493,162.88292883042084,1911.2672054449306,201.88774193726317,11.71816303279505,2.065992332740599,Delayed
SHP00455,2026-03-31,Road,Central,950.592647333882,65.04604044098103,2276.2765066485335,257.2199080493364,5.606532751871741,1.9705511247517462,Delayed
SHP00456,2026-04-01,Road,West,410.5305830387516,45.57235005382289,1141.77890020374,138.8719943794241,2.113215900051891,0.49592846885485803,Delayed
SHP00457,2026-04-02,Road,East,770.3948394119711,134.67327485803742,2508.4455199328554,263.27877592335716,6.93117796952562,2.743219857929365,Delayed
SHP00458,2026-04-03,Road,Central,184.80419848618286,34.18558679331368,564.6532795623718,44.62080848084411,2.876619938558097,2.625215303730884,Delayed
SHP00459,2026-04-04,Road,South,508.61563788903254,62.84154424848132,1438.5215643476579,158.79268293100822,0.5,-0.8091690001487588,On-Time
SHP00460,2026-04-05,Road,Central,1314.8463196179114,90.30484780125512,3244.1967509820593,401.8120850834202,7.245874231097869,-2.0,On-Time
SHP00461,2026-04-06,Road,North,150.47683803571505,80.6902663321249,741.4035928551529,49.92881384681998,4.129370021540194,0.9760847700269719,Delayed
SHP00462,2026-04-07,Rail,East,885.9837185296327,121.91147266250111,2270.5297613713783,226.9451005826304,6.4442607228792435,-1.366593915051017,On-Time
SHP00463,2026-04-08,Air,South,972.7399413766076,129.53825894579953,5560.920651216397,262.8153071406186,4.410845268570434,0.8593715022482258,Delayed
SHP00464,2026-04-09,Rail,West,863.6016837403464,75.62764869225197,1496.5629261239312,216.48908060831812,8.374162524922045,3.863824633879747,Delayed
SHP00465,2026-04-10,Sea,South,372.2278575504475,51.201572263518145,802.1930564218461,120.81179075189802,8.84563854547504,1.5937300396777438,Delayed
SHP00466,2026-04-11,Road,West,888.2714277947392,46.07753965328258,2102.733703680498,194.57531762091475,2.949919271362453,3.740639273054324,Delayed
SHP00467,2026-04-12,Road,South,1630.9021815702222,42.632482132077286,3091.3897853001654,360.0225426527643,9.2768928914741,-2.0,On-Time
SHP00468,2026-04-13,Sea,Central,595.17668573901,65.98441056261193,1069.8310666724947,144.83200144121776,11.626580804386325,3.21863934670173,Delayed
SHP00469,2026-04-14,Road,Central,739.9664764101079,39.67557903157899,1637.5669946655753,162.16978130612674,4.0693339870613165,4.691494829129166,Delayed
SHP00470,2026-04-15,Sea,Central,545.8173689446668,49.82246732975216,792.9782893121833,150.30236323007375,5.971462322766174,0.660805016770064,Delayed
SHP00471,2026-04-16,Road,North,1226.0375491099453,88.05517360417382,2925.1625027458945,248.71804533282796,7.648829045144919,6.305133484244223,Delayed
SHP00472,2026-04-17,Sea,West,713.6640723380793,82.24551791240641,1210.2188220091043,167.30545123274769,8.486321091870899,-1.643578029321513,On-Time
SHP00473,2026-04-18,Road,Central,1153.9742281968859,90.78531935403515,3009.5822259322867,386.9109400325035,7.104605301347744,-1.0970846743986298,On-Time
SHP00474,2026-04-19,Sea,North,1020.0049757223018,107.64059975269981,1685.1326279725586,254.5609400479709,13.815558962445149,2.124838876071171,Delayed
SHP00475,2026-04-20,Rail,West,198.9781670069897,58.57322849751257,826.156469390462,61.12603953937818,3.074454504794303,0.6361638620754717,Delayed
SHP00476,2026-04-21,Sea,South,241.69711461266985,115.75242819571038,895.2388705740611,48.16747297030902,7.138700910420867,-1.3572683319530707,On-Time
SHP00477,2026-04-22,Road,North,354.1704068509706,57.01347808150848,1069.3430864063207,78.65627707014887,3.5369376027202257,2.0477601915394197,Delayed
SHP00478,2026-04-23,Rail,East,434.0486835567722,90.24614768981641,1244.6742753893616,137.70140472996752,8.179024125080552,1.388853783330984,Delayed
SHP00479,2026-04-24,Sea,North,1294.8481543218606,41.962593035986345,1471.9204255852358,401.02586698154056,16.266117366401822,-0.9656916913306219,On-Time
SHP00480,2026-04-25,Rail,North,449.0823862080021,115.33910911431431,1402.1639917848083,110.31551915041793,6.7944931410851614,0.9726290651109317,Delayed
SHP00481,2026-04-26,Rail,West,646.9381077518702,183.16172212163164,2141.492252473529,221.41293278911974,4.917625605387947,2.3975638015773146,Delayed
SHP00482,2026-04-27,Rail,South,1136.3330533949882,62.920832753672826,1980.1474431056038,380.45488859623305,7.577943987430838,-1.0211469662462802,On-Time
SHP00483,2026-04-28,Road,East,110.54376497301695,40.17361960090315,670.2864120229627,37.98185682849072,1.8767308746979312,1.7924895241022192,Delayed
SHP00484,2026-04-29,Rail,Central,598.3024055890697,88.85279876736345,1416.4611439672938,151.21823905549564,7.785440320887569,-1.6676080688033679,On-Time
SHP00485,2026-04-30,Rail,Central,465.64852785547583,86.05142428506001,1082.6940015038049,99.44879321469483,6.8738148885000925,-1.1845609524371177,On-Time
SHP00486,2026-05-01,Sea,North,1160.950454694037,78.77224906298468,1944.125801436535,332.64941928340323,9.191904853024393,3.2789682830506934,Delayed
SHP00487,2026-05-02,Road,West,602.4925389382091,60.039721215653145,1432.8347248778196,178.5856791927006,3.3047331244921,2.0343657327660774,Delayed
SHP00488,2026-05-03,Road,West,1228.4043113712548,27.465443272068846,2211.9379678723376,247.3086249504967,5.622226566012301,-2.0,On-Time
SHP00489,2026-05-04,Sea,Central,360.63834822123175,68.21313718540024,568.386323404345,113.13301288654635,8.05031968879019,-0.43556156260633505,On-Time
SHP00490,2026-05-05,Sea,East,938.274296394361,89.37116151455137,1574.333943408235,171.77009814894575,10.11400678258814,1.724241936482899,Delayed
SHP00491,2026-05-06,Road,South,1414.9802491958126,53.0785268563349,2938.9802055758564,370.8151376362308,6.910991239537077,0.8471640429708459,Delayed
SHP00492,2026-05-07,Rail,East,375.2841895427029,118.38517093043636,1552.065892266685,88.66943279158629,8.082211742210365,2.0455106129598803,Delayed
SHP00493,2026-05-08,Road,South,356.2477309848483,12.536765077094705,833.2027209063167,108.95891008340482,2.9931828367972972,0.7899541494557413,Delayed
SHP00494,2026-05-09,Road,Central,998.0823937369247,78.8845566308982,2471.1549454614055,232.72219670629798,4.9745612585739485,0.1685058163016676,Delayed
SHP00495,2026-05-10,Road,South,404.63373030224983,64.80853645962614,1206.1039269016464,129.70825932285874,2.00798276573302,0.09209466040689585,Delayed
SHP00496,2026-05-11,Road,West,266.5324609866959,33.3668443986653,913.1897757950251,74.93349395895817,3.1111038259489208,3.22794828398634,Delayed
SHP00497,2026-05-12,Rail,North,168.83922057790303,67.4121848385569,1022.0130286648186,53.17791689574205,5.741204280361279,2.237348966076558,Delayed
SHP00498,2026-05-13,Road,North,722.5619127202943,44.17885772759162,1805.3891845867481,251.58732110323646,2.223756163869121,1.5118595093636549,Delayed
SHP00499,2026-05-14,Sea,Central,177.18381079385085,102.09525532794959,906.697727710681,52.35018279421264,7.5597924322521965,0.722082747251944,Delayed
SHP00500,2026-05-15,Sea,West,553.7739345759439,81.32584780249974,1266.2381566206739,192.4040762727493,10.774462702095063,-0.8720467284505462,On-Time
SHP00501,2026-05-16,Rail,East,739.3864251022331,47.79184111039886,1209.2849801857885,136.7141585932742,7.850501935592159,-0.2668841604038472,On-Time
SHP00502,2026-05-17,Rail,West,320.9759671743181,39.64118609145395,536.5405519618172,76.2265917648408,6.197452762687001,3.161677811092193,Delayed
SHP00503,2026-05-18,Road,North,285.631751016507,41.16334494234569,708.5880520501863,56.65078904063368,4.476594415331475,2.926256236340541,Delayed
SHP00504,2026-05-19,Air,North,595.4678627794912,25.41808383219315,2829.2232925445933,133.73722197127066,2.181991922809626,-1.1214310742385838,On-Time
SHP00505,2026-05-20,Rail,West,560.7862370160282,117.83720842491033,1631.235103663048,180.91577666181922,5.696517870531592,0.749799619312252,Delayed
SHP00506,2026-05-21,Road,West,760.7450980142771,89.48408742110594,2394.3010486808653,141.11437780283833,7.0785544130113145,1.7461683065351625,Delayed
SHP00507,2026-05-22,Sea,North,586.4575647429741,34.29042035719811,669.8817497844815,157.42344866451532,10.109054446577863,1.5829610285166589,Delayed
SHP00508,2026-05-23,Air,East,639.3378583168683,112.14416562991613,3972.696960918936,176.72057955187563,2.5302932051328195,1.563706707658579,Delayed
SHP00509,2026-05-24,Sea,Central,964.5130964286109,59.69535284020403,1298.0356767534968,265.62275446412576,7.26930661367701,-2.0,On-Time
SHP00510,2026-05-25,Air,Central,307.4914426763097,54.46346305109529,1516.9614483353544,80.19392277979178,1.2928484510830016,-2.0,On-Time
SHP00511,2026-05-26,Rail,West,1015.2812015606969,47.95273549808745,1526.1004254179852,319.20695204583615,8.482508860329919,3.425486858403282,Delayed
SHP00512,2026-05-27,Road,Central,1249.4730702771024,42.097448410179936,2762.3356627553776,253.27109663987287,5.316407557239622,4.272562997229636,Delayed
SHP00513,2026-05-28,Sea,North,594.7504359392263,82.21301844060598,1244.6799677695371,138.4567670856216,9.651127667363834,-2.0,On-Time
SHP00514,2026-05-29,Sea,North,143.19189436004692,121.6747131765361,1162.9380901359245,40.7629275847489,10.214746157778444,0.4305996583883416,Delayed
SHP00515,2026-05-30,Road,West,516.6298920109025,124.28621955801637,2123.4991634104126,153.6776226177284,4.52702378660036,2.535126993333306,Delayed
SHP00516,2026-05-31,Road,West,796.7257196005595,52.62078845291234,1699.6221595639465,198.14985605071286,5.41963714196335,-2.0,On-Time
SHP00517,2026-06-01,Road,West,688.9227613720128,28.85596750785014,1313.1461460185867,226.52683899967008,5.656017462125696,-2.0,On-Time
SHP00518,2026-06-02,Air,East,2000.0,95.90492509112212,9427.680109334513,501.2677548766109,5.823964466189533,0.26950744468217414,Delayed
SHP00519,2026-06-03,Sea,Central,95.81505934379584,74.81781631652416,816.3383946280272,23.80735394840779,6.529838009984569,-0.9930966401455394,On-Time
SHP00520,2026-06-04,Road,West,1383.454458151665,143.49528175764286,3722.5529137785807,257.53728901207126,8.339164772910475,1.0228587528638715,Delayed
SHP00521,2026-06-05,Rail,South,853.5133962630068,127.2900674160673,2151.1315927828136,233.60151865234604,7.701228025632628,4.176205069209221,Delayed
SHP00522,2026-06-06,Road,South,550.476428474005,75.15085366316596,1414.6127169500198,165.40481360036034,4.672932453677303,-1.631994068783083,On-Time
SHP00523,2026-06-07,Sea,North,224.79664197209206,165.19256483320234,1283.2201530525235,44.83669908322348,8.609941333001856,0.6256822282884367,Delayed
SHP00524,2026-06-08,Air,Central,1172.7716817395865,85.30812428767469,5761.994815864537,271.9933954994774,6.492151210805027,-0.36199030748545735,On-Time
SHP00525,2026-06-09,Air,West,586.3734477513528,65.10465077753464,3021.131880247559,183.42563730203648,3.8906141728551575,0.8409132701828479,Delayed
SHP00526,2026-06-10,Road,South,492.47319150239264,22.5471265963713,1299.9225938122054,119.28011154287977,4.70555821246591,0.5145002977902348,Delayed
SHP00527,2026-06-11,Road,Central,677.7725382308898,42.613103886496724,1710.914408474951,149.83681425131087,6.506529668743722,7.092995497831357,Delayed
SHP00528,2026-06-12,Road,North,709.1217520906594,66.69475142421103,1741.244069063827,208.67617446796405,7.306449332743661,4.223943647118949,Delayed
SHP00529,2026-06-13,Road,East,280.7609989158178,61.96223447801498,1045.9554728615897,59.9281522688206,7.011796504257665,-2.0,On-Time
SHP00530,2026-06-14,Sea,Central,504.500999275691,90.62952959770013,1077.3327992075622,167.62600466838788,8.076408270932953,-1.7503369074312713,On-Time
SHP00531,2026-06-15,Air,Central,1169.2926341416237,54.398938198283034,5751.65032334082,231.4634966760835,8.547163541884228,-1.444643145521535,On-Time
SHP00532,2026-06-16,Sea,East,593.7945924677564,115.09611934036634,1284.4697272826118,178.205753467996,7.690819448520788,-2.0,On-Time
SHP00533,2026-06-17,Sea,Central,427.74200544487553,91.62847146633821,1230.5332935271833,113.3188147420325,11.634038183823353,-2.0,On-Time
SHP00534,2026-06-18,Rail,North,575.8611646867259,118.49139296997096,1511.50904674618,188.81798031315955,5.85266334185342,0.05408393826304464,Delayed
SHP00535,2026-06-19,Air,North,736.2100982856372,168.11105153036723,4778.721108809778,148.3118547539051,4.133998015645937,-1.3492189100291028,On-Time
SHP00536,2026-06-20,Sea,East,650.2615537442618,77.70941901628785,1142.797314270987,191.9846101799901,9.317473065834426,-1.726984166164912,On-Time
SHP00537,2026-06-21,Air,West,780.2835453703831,126.31874615499848,4403.314530366971,216.33305790769293,2.8306962454312807,5.551184942731991,Delayed
SHP00538,2026-06-22,Road,South,530.10145208949,57.669988218828784,1657.4920270991606,138.68266323710893,4.465042400970422,-1.1771940518992012,On-Time
SHP00539,2026-06-23,Road,West,655.587541956659,59.48438885079877,1682.4746140624413,172.77303914088878,3.4805689249257306,-0.6079193195330028,On-Time
SHP00540,2026-06-24,Road,Central,563.4037306242901,67.82024140233536,1508.3614406851214,170.56263884172628,2.6340889205366427,2.353641217481538,Delayed
SHP00541,2026-06-25,Sea,South,838.0244902054895,137.42513930809105,1967.3499019023589,284.4389885315932,10.099743232918108,-0.6163211801860338,On-Time
SHP00542,2026-06-26,Rail,East,682.6022177016962,42.27192505623325,956.2994012556687,133.45745861652097,9.06995141403086,-2.0,On-Time
SHP00543,2026-06-27,Road,East,254.15015074679127,77.67426650051591,1244.8939417374054,46.589649275552226,3.2766373821031554,-0.1448492596293266,On-Time
SHP00544,2026-06-28,Rail,South,831.5318326154775,88.75980020886081,1686.999894848192,263.57049091941053,8.780446610265884,5.5218335572402575,Delayed
SHP00545,2026-06-29,Rail,North,839.1774789340478,60.69955857067629,1582.7276006365332,166.48340957838525,5.966370270574927,-0.7036052256623111,On-Time
SHP00546,2026-06-30,Road,South,2000.0,34.521805535397476,3643.993425129717,695.4769106673441,6.4808594168639,-1.7794168395746248,On-Time
SHP00547,2026-07-01,Road,Central,1759.9399360654436,94.87982109598555,3869.5665599657336,502.0918604965061,8.7363001699628,1.5505758271225534,Delayed
SHP00548,2026-07-02,Rail,North,887.0162200916141,24.763663044873784,1263.2157893707497,257.80885806599747,9.805326540861635,-0.26478621914992706,On-Time
SHP00549,2026-07-03,Rail,East,620.1772458111492,140.6137223009161,2023.6673554234872,132.60108269828095,7.366554012347787,7.347485319182613,Delayed
SHP00550,2026-07-04,Air,South,412.89495507369645,86.55163025051408,2652.501999426369,91.18912780907762,4.100513431725375,-1.467242379316501,On-Time
SHP00551,2026-07-05,Rail,West,714.5640813825443,113.29242235805695,1704.9447208808963,208.71670206823896,9.413700622821349,4.834326800525124,Delayed
SHP00552,2026-07-06,Sea,West,369.20523872293984,74.147002482864,973.1528983120651,123.55584841339645,8.412004377685221,3.4084738747226124,Delayed
SHP00553,2026-07-07,Rail,Central,1168.454581800556,117.25245244256259,2528.6504829602154,405.4612112965188,8.26174925336522,-0.45336325780473463,On-Time
SHP00554,2026-07-08,Rail,West,137.26799835035337,77.9402137958136,758.2450358735489,29.329402684494504,6.033327994701479,0.49121176335900807,Delayed
SHP00555,2026-07-09,Sea,South,1037.3694954448117,86.47884400344202,1579.1335538625706,210.3788820878157,11.419379525546633,-2.0,On-Time
SHP00556,2026-07-10,Road,South,2000.0,68.60915798788614,3865.4175674901526,379.17646163866874,6.496985070082491,-0.8461038240575309,On-Time
SHP00557,2026-07-11,Road,West,1990.4712683372807,131.40957656412886,4592.264045218715,652.0992736963302,9.36070240921812,-0.4711145740058367,On-Time
SHP00558,2026-07-12,Road,South,341.91730345585677,87.01107853529449,1050.59571870022,78.67569259540105,3.9592793478892916,0.8946338275261407,Delayed
SHP00559,2026-07-13,Air,Central,233.74008276518646,46.06695302727813,1403.215794806583,42.14521753865084,0.9394780660532751,-2.0,On-Time
SHP00560,2026-07-14,Rail,North,1437.6868193934577,137.17393777673217,2970.8359569724184,313.48628057590605,9.265038473664877,1.27871167584073,Delayed
SHP00561,2026-07-15,Air,Central,953.7967807263664,167.680748082884,5315.585576674698,226.88439358913743,3.108706122995679,0.13532894675837914,Delayed
SHP00562,2026-07-16,Road,Central,602.3576692305106,64.59453140651627,1786.1313795601677,209.90216074210008,2.313488825090626,1.4952695025320812,Delayed
SHP00563,2026-07-17,Road,South,1007.2048162350287,126.10847589104395,2772.3030073529735,270.9401814437819,6.178603064686471,1.8682666056108963,Delayed
SHP00564,2026-07-18,Road,North,364.0989799436867,52.94803715023508,1074.8877310315258,78.20896010479929,5.18755409687822,-0.0648386096394622,On-Time
SHP00565,2026-07-19,Road,South,966.855516669374,104.0235414483875,2497.165294571192,229.0665568240997,5.319416789713184,1.7204944422282162,Delayed
SHP00566,2026-07-20,Rail,East,306.56218015713443,167.3167295244738,1449.4229200020527,72.39536604770089,4.864335433841662,0.28205959643517176,Delayed
SHP00567,2026-07-21,Road,South,1010.2507640184431,174.74923356041032,3098.996867572044,185.23288909731346,5.149311651292022,2.3586824735701635,Delayed
SHP00568,2026-07-22,Road,South,543.3680057176177,87.55125959067088,1993.0839972845017,110.29344594300211,5.362292679600718,1.290314540899309,Delayed
SHP00569,2026-07-23,Sea,South,778.9467904416074,91.8390085101909,1271.357355040956,232.26900095156068,12.236856799263993,0.9526037528651039,Delayed
SHP00570,2026-07-24,Road,North,795.4741927608391,62.16230509033174,1690.8706334333317,159.44696929702945,6.273813834419789,0.24388505966483542,Delayed
SHP00571,2026-07-25,Rail,South,1833.9378834312079,55.24362675968882,2663.8681283060255,402.044715266207,11.997919410515829,3.739539782375031,Delayed
SHP00572,2026-07-26,Air,North,912.2030114510894,62.493658825064074,4591.996344854568,218.58695743274316,2.5820457652490085,1.5129630732375567,Delayed
SHP00573,2026-07-27,Road,West,1199.4826388970462,45.560476061713466,2475.053089889044,370.4181598402084,6.069312134787762,-2.0,On-Time
SHP00574,2026-07-28,Rail,East,898.5285188114048,89.13830976991935,1793.507892235879,250.69679235996372,9.090473447152874,-0.6798769231597022,On-Time
